ACC,Cell membrane,Cytoplasm,Endoplasmic reticulum,Golgi apparatus,Lysosome/Vacuole,Mitochondrion,Nucleus,Peroxisome
P0C2B7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96HJ9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q86TS9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q86Y56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NEJ9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q08188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B0FHH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9VZU4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NVS2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P55199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B2GV06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NR28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O88561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5K4L6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D0VWV4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P49804,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P82919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P47239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99MS8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P18434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P17694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P14604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q641Y2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9N2I8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BYC2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A8MUP2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JIQ3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q91WL8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9NZC7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9CQY6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P15056,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9W351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9P000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8NEX9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96CB9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q56NI9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P06744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P6V0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96KP4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HAP6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Z252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O88951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5ZIS0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9HC36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5NCQ5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P35737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q2KI49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NNW7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8CIG8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O14744,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Q96LL9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9Y4Y9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P34260,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9VBB3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q11183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P08879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P11233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P11234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UJU6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9BTC8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q924K8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9R190,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5MY90,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9VFX3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D2S4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NRY2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A0PJK1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H9F9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9Z2Z7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B9EJR8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O95255-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9BZE9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Q64442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5ND52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8NBK3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P60827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P85971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9D7I0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q9Y2R9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8NBT0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WB0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P82933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BSW2-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BSW2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q920B6-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q920B6-5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P97438-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O95069-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99PQ2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H0S4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96CS3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Q15696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q91V36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P16298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96LT9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9DB96,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q99959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q16799,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
P55789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8NBF2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CFW1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8VEK2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P11279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q5HYK3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8NEM0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y2Z4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BRJ2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BXS4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q5HYI7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9H204,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NYV6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
B2RS91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q60902,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q4QQW8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P47802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BV38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q4VBE8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O75879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q32PI8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3U108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A6NFX1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NWZ5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8K0T0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B2ZZS9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5RI15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
B5MEV3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7T0L4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q12981,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Q99J99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P97532,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JKX4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9D7K5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8VHT6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8JZU2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q7Z4R8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9ER24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UBB4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P0DPK0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q21017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96CM3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q92979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CPT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q969H8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Q6UB28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8K450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y5Z7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q2YDF6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8BGD8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P47809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q4V7Y7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q09003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6SKR2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q58DQ5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3T040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NWF4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HAB3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q3TCN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q03989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N0U8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q6TEK5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9CZ57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96NY9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H2W6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9BYD2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96DV4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3ZBF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9D2X5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y6X3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BLY2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9HAV7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O75131,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P91124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H7Z6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P62826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P52301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6NZ67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9WVL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9Y5J7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6PI98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O35394,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
O16228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8BMP6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Q8NFJ6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q14149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F7BJB9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6J1I8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y508,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O18734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9CY57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9Y3Y2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NUV9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96GM5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IYI0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7TPD6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9R155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86X52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y5T4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8R1S0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Q23121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BQ67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8C6P8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P14222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P15650,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q801P7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8BH98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q3MHJ5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9UGN5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q4V8G7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O43508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3A0Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8N5N7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P82664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NUB1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O75323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q6A037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H0U3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q6PJI9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Q9HCN4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q62318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9GZT3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q3ZCQ8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8NFY9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9NZE8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P52594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q60GF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q5HYJ3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9BKU4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P0C089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q66GT5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O43313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8WWH5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P38432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5SU73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O35820,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O75937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8WVM0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q03188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8N2H3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q92905,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O35864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IXQ5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9EQ32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q767K8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q15018,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q92552,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Q75Q39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O94826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9ERS2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9P0J0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q8TF76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9P2G4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BY32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9QZI7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9P2R7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q4G338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H1Z8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UBT7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q91X84,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q6UUV7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O15160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9H5F2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NX70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8CIG3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9HCR9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZ43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9H5U6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P68036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q5C9Z4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q14696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9ERE7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8CE90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7Z2W9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q7Z6L0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D3ZFB6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E9PUL5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96DE5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
B6ZI38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BW30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8CGK3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q924S5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P36776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q5JTZ9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q96EL2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9Y676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P82918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q8TAE8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Q9W5D4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q8WV93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
O95684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8K1Z0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9QYI3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P35705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P01096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3B8Q2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9UJY4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q9ES21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P78545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q3UPW2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q14141,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
B0BNF1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P22059,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q91WK7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9NES8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86TX2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7L8L6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P28072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q3ZBF6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9C0F3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q32Q92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Q8BWN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O61661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q13405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NQP4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q14197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P82924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9NUU6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Q13404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O08878,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Q49AN0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9HB75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9D4G2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96CB8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A6QPQ5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JKR6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q60432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q960C5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96N64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8IZD4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6Y1H2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P79403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
P08510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WV44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q96EB1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q9CWS1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9Y548,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Q9H6E5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A5WWC6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q3SXM5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P48597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99675,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Q8WU17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Q9C029,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Q9Y6G9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q7Z7F7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9JMA2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Q3SZX5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P35991,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Q8C7G5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NWZ8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
P40227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P82917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Q9H3P7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
